game_number,day,month,year,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,super_ball,MEGA_JACK_POT_WINNERS,MEGA_JACK_POT_SUMM,MEGA_PRISE_WINNERS,MEGA_PRISE_SUMM,5_plus_MegaBall_WINNERS,5_plus_MegaBall_SUMM,5_Balls_WINNERS,5_Balls_SUMM,4_plus_MegaBall_WINNERS,4_plus_MegaBall_SUMM,4_Balls_WINNERS,4_Balls_SUMM,3_plus_MegaBall_WINNERS,3_plus_MegaBall_SUMM,3_Balls_WINNERS,3_Balls_SUMM
1010,4,5,2011,13,16,22,33,35,42,5,0,12300000,0,0,0,0,2,11870,27,548,173,274,363,20,2721,10

1011,7,5,2011,01,02,25,26,31,40,2,0,12310000,0,0,1,19752,3,9876,16,680,174,340,260,20,2774,10

1012,11,5,2011,03,09,17,34,40,41,7,0,12320000,0,0,0,0,3,8258,27,582,170,291,432,20,2647,10

1013,14,5,2011,02,16,21,28,36,38,3,0,12330000,0,0,1,11116,5,5558,12,698,159,349,325,20,2830,10

1014,18,5,2011,19,31,33,34,38,40,1,0,12340000,0,0,0,0,3,8810,13,738,143,369,209,20,2370,10

1015,21,5,2011,01,05,06,12,13,25,4,0,12350000,0,0,1,200000,10,100000,36,524,432,262,639,20,6373,10

1016,25,5,2011,03,16,21,26,37,41,6,0,12360000,0,0,0,0,3,8910,17,614,171,312,282,20,2693,10

1017,28,5,2011,14,15,33,34,39,41,9,0,12370000,0,0,0,0,4,6851,11,734,149,367,204,20,2766,10

1018,1,6,2011,03,16,17,18,20,38,4,0,12380000,0,0,0,0,2,12183,11,604,161,302,290,20,2512,10

1019,4,6,2011,02,06,29,37,38,40,2,0,12390000,0,0,0,0,1,25679,10,778,132,389,256,20,2435,10

1020,8,6,2011,05,10,12,21,36,42,2,0,12400000,0,0,0,0,5,4947,15,534,185,267,226,20,2755,10

1021,11,6,2011,02,03,09,14,26,37,6,0,12410000,0,0,0,0,6,4500,19,620,174,310,267,20,2649,10

1022,15,6,2011,12,19,27,31,33,38,5,0,12420000,0,0,1,16268,3,8134,19,658,148,329,342,20,2546,10

1023,18,6,2011,23,24,30,35,36,39,2,0,12430000,0,0,0,0,1,26666,11,630,169,315,206,20,2820,10

1024,22,6,2011,03,11,18,25,30,40,5,0,12440000,0,0,1,222222,9,111111,53,508,400,254,679,20,5863,10

1025,25,6,2011,03,12,14,16,30,36,5,0,12450000,0,0,0,0,3,9069,21,688,158,344,292,20,2617,10

1026,29,6,2011,02,06,11,13,23,33,4,0,12460000,0,0,2,9508,5,4754,24,434,219,217,350,20,3009,10

1027,2,7,2011,06,07,14,21,30,35,0,0,12470000,0,0,1,13752,4,6876,20,492,223,246,245,20,2864,10

1028,6,7,2011,04,11,14,21,26,27,0,0,12480000,0,0,1,10208,5,5104,7,650,157,325,215,20,2688,10

1029,9,7,2011,01,05,13,28,29,31,9,0,12490000,0,0,0,0,3,9011,15,572,189,286,219,20,2956,10

1030,13,7,2011,09,15,24,29,36,39,9,0,12500000,0,0,0,0,5,5332,11,602,177,301,203,20,2633,10

1031,16,7,2011,02,15,17,20,25,34,2,0,12510000,0,0,1,17804,3,8902,23,440,242,220,268,20,3017,10

1032,20,7,2011,01,02,16,26,38,42,6,0,12520000,0,0,1,10138,5,5069,20,688,147,344,229,20,2372,10

1033,23,7,2011,11,20,27,28,30,37,3,0,12530000,0,0,1,6790,8,3395,19,704,154,352,332,20,2569,10

1034,27,7,2011,10,13,14,20,21,23,8,0,12540000,0,0,0,0,5,200000,26,650,285,325,413,20,4536,10

1035,30,7,2011,08,10,15,31,38,40,9,0,12550000,0,0,0,0,4,6687,12,578,185,289,199,20,2595,10

1036,3,8,2011,03,04,06,11,16,17,4,0,12560000,0,0,0,0,2,12952,25,500,207,250,351,20,3160,10

1037,6,8,2011,08,19,22,36,40,41,5,0,12570000,0,0,0,0,4,7043,19,470,239,235,371,20,3332,10

1038,10,8,2011,05,23,29,30,36,39,1,0,12580000,0,0,1,27438,2,13719,18,582,188,291,257,20,2777,10

1039,13,8,2011,02,09,17,27,35,38,1,0,12590000,0,0,1,8170,7,4085,19,462,247,231,283,20,3292,10

1040,17,8,2011,04,14,22,36,37,42,7,0,12600000,0,0,3,285714,7,142857,62,688,305,344,838,20,5341,10

1041,20,8,2011,12,20,28,30,36,38,2,0,12610000,0,0,0,0,4,7318,18,616,190,308,244,20,2688,10

1042,24,8,2011,01,04,12,20,23,35,4,0,12620000,0,0,0,0,1,26424,23,698,151,349,279,20,2462,10

1043,27,8,2011,01,02,12,14,16,22,7,0,12630000,0,0,1,7000,8,3500,24,704,159,352,331,20,2796,10

1044,31,8,2011,01,08,14,21,37,42,8,0,12640000,0,0,0,0,3,8747,13,676,155,338,265,20,2537,10

1045,3,9,2011,08,19,23,26,27,38,7,0,12650000,0,0,0,0,5,5467,28,666,164,333,345,20,2616,10

1046,7,9,2011,19,21,23,27,36,37,6,0,12660000,0,0,0,0,6,4486,21,708,152,354,248,20,2346,10

1047,10,9,2011,02,11,25,28,38,40,3,0,12680000,0,0,0,548,1,28423,20,708,207,274,345,20,3009,10

1048,14,9,2011,05,13,14,21,31,34,7,0,12680000,0,0,0,0,8,3377,30,486,222,243,506,20,3394,10

1049,17,9,2011,03,18,24,26,34,40,9,0,12690000,0,0,0,0,5,5978,10,576,207,288,265,20,3114,10

1050,21,9,2011,11,13,20,24,36,42,9,0,12690000,0,0,1,400000,5,200000,19,720,312,360,447,20,5834,10

1051,24,9,2011,05,08,29,30,32,35,8,0,12710000,0,0,0,0,3,9908,8,808,147,404,247,20,2932,10

1052,28,9,2011,05,21,22,23,24,39,2,0,12720000,0,0,0,0,3,9289,16,870,128,435,255,20,2550,10

1053,1,10,2011,03,07,08,12,16,37,3,0,12730000,0,0,1,18700,3,9350,32,432,259,216,398,20,3299,10

1054,5,10,2011,02,17,23,30,31,36,7,0,12740000,0,0,1,18466,3,9233,24,570,194,285,362,20,2818,10

1055,8,10,2011,04,09,13,15,32,39,8,0,12750000,0,0,0,0,4,7585,18,532,228,266,264,20,3456,10

1056,12,10,2011,16,25,33,36,38,39,6,0,12760000,0,0,2,285714,7,142857,18,614,351,307,264,20,5802,10

1057,15,10,2011,06,22,31,36,38,39,0,0,12770000,0,0,1,10054,6,5027,14,688,175,344,215,20,2657,10

1058,19,10,2011,18,20,25,30,32,39,1,0,12780000,0,0,0,0,3,9611,16,596,193,298,224,20,2674,10

1059,22,10,2011,11,19,20,22,28,38,5,0,12780000,0,0,0,0,3,10070,19,706,171,353,401,20,3201,10

1060,26,10,2011,01,02,06,11,16,18,7,0,12800000,0,0,0,0,1,29145,16,576,202,288,408,20,2995,10

1061,29,10,2011,02,11,19,21,22,40,2,1,12810000,1,1000000,0,0,10,4283,3,8566,305,320,43,640,5435,10

1062,2,11,2011,12,14,20,27,28,42,0,0,2010000,0,0,0,0,4,5486,0,0,130,322,6,644,2162,10

1063,5,11,2011,13,18,20,31,33,37,3,0,4000000,0,0,0,0,4,5876,0,0,127,307,26,614,2125,10

1064,9,11,2011,02,09,11,15,24,25,2,0,4050000,0,0,2,9408,5,4704,23,464,202,232,280,20,2954,10

1065,12,11,2011,03,07,19,21,36,41,5,1,4050000,1,1000000,0,0,5,5615,29,458,245,229,407,20,3465,10

1066,16,11,2011,06,12,19,21,22,40,0,0,2050000,0,0,1,333332,6,166666,23,592,278,296,265,20,4460,10

1067,19,11,2011,02,22,23,26,30,41,6,0,2100000,0,0,1,10490,5,5245,16,676,155,338,240,20,2674,10

1068,23,11,2011,07,11,29,30,36,39,6,0,2150000,0,0,1,9860,5,4930,12,580,170,290,234,20,2767,10

1069,26,11,2011,04,09,10,14,15,32,5,0,2200000,0,0,0,0,2,12656,19,608,166,304,308,20,2847,10

1070,30,11,2011,04,10,17,18,21,41,5,0,2250000,0,0,1,285714,7,142857,30,546,316,273,466,20,4303,10

1071,3,12,2011,18,19,28,29,37,38,7,0,2300000,0,0,1,12510,4,6255,7,854,117,427,273,20,2052,10

1072,7,12,2011,06,07,18,24,31,34,8,0,0,0,0,0,0,4,5917,14,652,145,326,211,20,2277,10

1073,10,12,2011,12,13,20,29,33,42,1,0,2400000,0,0,0,0,4,6889,17,438,251,219,262,20,3723,10

1074,14,12,2011,05,20,23,27,28,37,4,0,2450000,0,0,0,0,1,25142,21,734,137,367,338,20,2382,10

1075,17,12,2011,06,08,11,26,29,38,7,0,2500000,0,0,0,0,2,12541,17,626,160,313,356,20,2801,10

1076,21,12,2011,10,19,24,31,33,41,9,0,2550000,0,0,0,0,2,11757,11,486,193,243,219,20,2489,10

1077,24,12,2011,02,04,12,16,32,36,6,0,2600000,0,0,0,0,6,4266,23,526,194,263,327,20,2954,10

1078,28,12,2011,16,18,19,26,30,31,9,0,2650000,1,1000000,0,0,2,13681,10,840,130,420,184,20,2517,10

1079,31,12,2011,18,21,24,29,36,40,2,0,2700000,0,0,1,7116,9,3558,14,508,252,254,287,20,3386,10

1080,4,1,2012,01,02,06,18,34,41,3,0,0,0,0,0,0,2,10739,5,780,110,390,260,20,1962,10

1081,7,1,2012,01,07,16,17,26,28,0,0,2800000,0,0,0,0,4,5134,5,630,130,315,170,20,2056,10

1082,11,1,2012,03,05,14,19,33,34,3,0,2850000,0,0,0,0,1,22936,18,458,200,229,327,20,2672,10

1083,14,1,2012,16,23,24,31,35,38,4,0,2900000,0,0,0,0,2,12717,16,604,168,302,301,20,2616,10

1084,18,1,2012,16,24,25,26,29,41,5,0,2950000,0,0,0,0,1,23389,20,648,144,324,339,20,2265,10

1085,21,1,2012,07,22,23,25,31,42,4,0,3000000,0,0,0,0,3,8037,10,626,154,313,263,20,2611,10

1086,25,1,2012,08,09,11,16,37,38,3,0,3050000,0,0,0,0,2,11715,15,678,138,339,249,20,2660,10

1087,28,1,2012,07,19,20,32,33,36,2,0,3100000,0,0,1,9118,5,4559,19,558,163,279,210,20,2404,10

1088,1,2,2012,01,03,17,25,29,40,8,0,3150000,0,0,0,0,5,4010,17,548,146,274,196,20,2214,10

1089,4,2,2012,01,16,19,20,31,38,2,0,3200000,0,0,1,8442,5,4221,13,554,152,277,198,20,1972,10

1090,8,2,2012,04,10,11,13,14,22,5,0,3250000,0,0,1,10906,4,5453,19,460,189,230,341,20,2934,10

1091,11,2,2012,03,13,22,24,30,38,2,0,3300000,0,0,1,23708,2,11854,11,796,119,398,198,20,2451,10

1092,15,2,2012,01,06,14,19,29,33,4,0,3350000,0,0,0,0,5,4427,20,520,170,260,283,20,2430,10

1093,18,2,2012,04,09,16,23,26,40,1,0,3400000,0,0,0,0,3,7869,19,554,170,277,206,20,2633,10

1094,22,2,2012,11,13,18,20,23,24,5,0,3450000,0,0,0,0,3,7634,25,542,169,271,358,20,2578,10

1095,25,2,2012,07,08,14,15,21,42,1,0,3500000,0,0,0,0,5,4608,18,386,238,193,179,20,3027,10

1096,29,2,2012,15,20,21,29,36,37,2,0,4000000,0,0,0,0,3,7273,17,708,123,354,175,20,1901,10

1097,3,3,2012,01,06,10,16,32,37,0,0,4500000,0,0,1,15178,3,7589,12,710,128,355,142,20,1927,10

1098,7,3,2012,09,20,27,34,35,36,1,0,5000000,0,0,0,0,3,8825,4,808,131,404,157,20,2304,10

1099,10,3,2012,15,19,23,26,40,42,5,0,5500000,0,0,0,0,1,21236,13,696,122,348,230,20,1977,10

1100,14,3,2012,06,17,18,23,27,40,9,0,6000000,0,0,0,0,1,19732,8,686,115,343,177,20,1984,10

1101,17,3,2012,17,26,27,29,34,36,7,0,6500000,0,0,0,0,1,25705,16,766,134,383,304,20,2114,10

1102,21,3,2012,05,09,14,19,22,33,6,0,7000000,0,0,1,5828,8,2914,48,320,291,160,360,20,3141,10

1103,24,3,2012,13,18,20,24,37,40,0,0,7500000,0,0,0,0,5,4910,16,566,173,283,169,20,2515,10

1104,28,3,2012,08,10,13,31,39,40,7,0,8000000,0,0,1,23228,2,11614,19,576,161,288,290,20,2448,10

1105,31,3,2012,04,26,30,33,37,39,7,0,8500000,0,0,0,0,2,12700,11,932,109,466,299,20,2222,10

1106,4,4,2012,07,22,27,32,34,37,1,0,9000000,0,0,1,9592,5,4796,12,648,148,324,158,20,2259,10

1107,7,4,2012,04,18,20,29,36,38,0,0,9500000,0,0,0,0,3,8896,8,586,182,293,164,20,2614,10

1108,11,4,2012,01,02,17,21,39,41,3,0,10000000,0,0,2,10690,5,5345,51,464,230,232,598,20,3229,10

1109,14,4,2012,09,10,22,37,39,40,3,0,10500000,0,0,1,9326,7,4663,12,666,196,333,282,20,2958,10

1110,18,4,2012,02,11,14,26,28,37,7,0,11000000,0,0,0,0,3,7974,20,628,152,314,300,20,2330,10

1111,21,4,2012,09,12,16,20,29,36,8,0,11500000,0,0,0,0,6,4695,18,482,233,241,327,20,3266,10

1112,25,4,2012,06,08,10,29,33,37,2,0,12000000,0,0,0,0,3,8615,7,814,127,407,231,20,2400,10

1113,28,4,2012,02,04,15,20,22,29,1,0,12500000,0,0,0,0,4,6771,16,594,182,297,223,20,2805,10

1114,2,5,2012,12,15,30,34,40,42,0,0,13000000,0,0,0,0,4,5226,4,606,138,303,179,20,2193,10

1115,5,5,2012,02,06,13,21,26,35,2,0,13500000,0,0,0,0,2,14117,18,564,200,282,292,20,3058,10

1116,9,5,2012,09,14,16,18,37,42,0,0,14000000,0,0,0,0,4,6912,18,518,213,259,189,20,2962,10

1117,12,5,2012,04,06,07,18,34,39,2,0,14500000,0,0,0,0,6,4948,14,818,145,409,206,20,2582,10

1118,16,5,2012,08,21,22,29,33,38,0,0,15000000,0,0,0,0,9,3246,16,412,283,206,215,20,3572,10

1119,19,5,2012,02,10,23,24,34,39,3,0,15000000,0,0,0,0,2,17482,24,702,199,351,372,20,3243,10

1120,23,5,2012,14,18,20,27,30,36,6,0,15000000,0,0,2,15926,4,7963,21,602,211,301,356,20,3438,10

1121,26,5,2012,01,02,28,31,33,42,9,0,15000000,0,0,1,34632,2,17316,9,764,181,382,321,20,3179,10

1122,30,5,2012,02,07,16,18,20,39,8,0,15000000,0,0,0,0,1,31209,12,636,196,318,237,20,3080,10

1123,2,6,2012,10,11,13,18,28,33,8,0,15000000,0,0,0,0,3,11097,21,646,206,323,209,20,3445,10

1124,6,6,2012,06,16,21,26,33,34,2,0,15000000,0,0,0,0,6,4998,16,486,246,243,328,20,3305,10

1125,9,6,2012,01,02,17,18,21,24,0,0,15000000,0,0,0,0,11,3093,17,602,226,301,288,20,3154,10

1126,13,6,2012,01,03,05,06,36,41,9,0,15000000,0,0,1,9392,7,4696,17,608,216,304,246,20,3303,10

1127,16,6,2012,06,07,17,20,37,39,1,0,15000000,0,0,0,0,3,10629,19,636,200,318,252,20,3318,10

1128,20,6,2012,01,09,14,21,39,42,0,0,15000000,0,0,3,6602,9,3301,18,590,201,295,260,20,3182,10

1129,23,6,2012,05,13,22,34,37,39,6,0,15000000,0,0,0,0,4,8025,20,600,214,300,268,20,3172,10

1130,27,6,2012,09,13,29,30,35,40,5,0,15000000,0,0,0,0,12,2604,30,470,265,235,495,20,3416,10

1131,30,6,2012,01,03,05,13,26,34,5,0,15000000,0,0,0,0,2,14557,24,588,198,294,331,20,2773,10

1132,4,7,2012,04,12,13,27,34,35,8,0,15000000,0,1000000,1,9690,6,4845,12,770,151,385,224,20,2727,10

1133,7,7,2012,11,27,29,30,33,41,7,0,15000000,0,1000000,3,6618,10,3309,27,596,222,298,624,20,3588,10

1134,11,7,2012,01,10,16,30,37,41,8,0,15000000,0,1000000,0,0,3,11020,19,790,167,395,219,20,2797,10

1135,14,7,2012,02,09,10,18,33,41,4,0,15000000,0,1000000,0,0,5,6929,30,472,293,236,370,20,3781,10

1136,18,7,2012,07,13,19,30,31,42,6,0,15000000,0,1000000,0,0,6,5560,31,472,282,236,389,20,3842,10

1137,21,7,2012,09,13,18,26,27,29,5,0,15000000,0,1000000,5,7226,10,3613,81,400,361,200,582,20,4289,10

1138,25,7,2012,02,06,11,19,21,28,0,0,15000000,0,1000000,0,0,8,4301,19,492,279,246,367,20,3977,10

1139,28,7,2012,01,04,11,14,18,34,2,0,15000000,0,1000000,1,34016,2,17008,18,602,226,301,329,20,3478,10

1140,1,8,2012,02,05,06,13,22,36,9,0,15000000,0,1000000,0,0,10,3299,21,514,256,257,254,20,3757,10

1141,4,8,2012,05,07,08,16,19,26,8,0,15000000,0,1000000,1,5096,13,2548,20,526,251,263,330,20,3597,10

1142,8,8,2012,04,17,29,33,34,37,0,0,15000000,0,1000000,0,0,4,8572,10,558,245,279,330,20,3613,10

1143,11,8,2012,10,11,13,19,27,32,7,0,15000000,0,1000000,0,0,1,34449,26,564,244,282,531,20,3766,10

1144,15,8,2012,05,09,18,22,26,41,9,0,15000000,0,0,0,0,9,3717,18,496,269,248,301,20,3868,10

1145,18,8,2012,03,13,16,33,34,41,7,0,15000000,0,0,0,0,3,11687,35,470,298,235,556,20,4018,10

1146,22,8,2012,16,32,33,37,38,39,5,0,15000000,0,0,0,0,1,33494,13,1046,128,523,324,20,2686,10

1147,25,8,2012,04,06,10,16,34,41,7,0,15000000,0,0,0,0,5,6692,25,586,228,293,380,20,3199,10

1148,29,8,2012,04,18,22,23,26,30,9,0,15000000,0,0,0,0,6,5368,23,416,309,208,276,20,3555,10

1149,1,9,2012,01,03,11,12,15,35,7,0,15000000,0,0,4,13166,5,6583,60,430,306,215,532,20,4070,10

1150,5,9,2012,04,09,15,32,35,39,9,0,15000000,0,0,0,0,2,15773,16,704,179,352,236,20,2732,10

1151,8,9,2012,06,10,11,20,21,40,3,0,15000000,0,0,4,6210,11,3105,53,510,267,255,482,20,3985,10

1152,12,9,2012,14,16,18,31,36,37,4,0,15000000,0,0,0,0,7,4817,25,518,260,259,338,20,3530,10

1153,15,9,2012,05,07,18,20,22,31,8,0,15000000,0,0,1,9754,7,4877,22,580,235,290,361,20,3729,10

1154,19,9,2012,03,12,14,16,31,40,8,0,15000000,0,0,0,0,2,16370,12,628,208,314,234,20,3409,10

1155,22,9,2012,19,22,27,30,31,42,1,0,15000000,0,0,1,22268,3,11134,18,636,210,318,283,20,3336,10

1156,26,9,2012,08,14,27,31,37,40,3,0,15000000,0,0,0,0,3,10586,13,704,180,352,304,20,2791,10

1157,29,9,2012,06,10,18,27,33,35,9,0,15000000,0,0,2,8500,8,4250,17,532,255,266,316,20,3426,10

1158,3,10,2012,01,04,05,10,36,41,5,0,15000000,0,0,0,0,2,19414,20,686,117,343,448,48,2347,24

1159,6,10,2012,10,16,18,19,28,39,8,0,15000000,0,0,0,0,7,6413,39,506,171,253,462,48,2920,24

1160,10,10,2012,06,14,15,28,36,37,9,0,15000000,0,0,1,26150,2,13075,12,678,150,339,375,56,2603,28

1161,13,10,2012,03,13,25,26,36,39,5,0,15000000,1,7500000,2,11924,5,5962,41,392,227,196,655,42,3252,21

1162,17,10,2012,04,13,14,19,23,35,2,0,15000000,0,7500000,0,0,4,11700,33,520,187,260,472,46,3162,23

1163,20,10,2012,10,16,22,23,36,42,3,0,15000000,0,7500000,1,18568,4,9284,29,520,184,260,606,46,3224,23

1164,24,10,2012,01,15,21,35,36,40,7,0,15000000,0,7500000,1,15424,5,7712,57,428,171,214,776,48,2606,24

1165,27,10,2012,01,17,25,31,35,37,6,0,15000000,0,7500000,0,0,4,12444,15,694,173,347,484,54,2800,27

1166,31,10,2012,09,12,18,20,27,29,7,0,15000000,0,7500000,4,4466,16,2233,58,266,336,133,736,36,3970,18

1167,3,11,2012,16,17,21,33,39,41,0,0,15000000,0,7500000,1,12902,7,6451,31,350,312,175,592,38,4249,19

1168,7,11,2012,05,12,30,32,39,40,0,0,15000000,0,7500000,0,0,6,8180,28,540,200,270,386,50,3342,25

1169,10,11,2012,20,23,25,26,28,41,5,0,15000000,0,7500000,0,0,4,13383,34,604,183,302,606,54,2922,27

1170,14,11,2012,01,12,18,30,38,41,9,0,15000000,0,7500000,0,0,2,25648,30,664,158,332,456,54,3052,27

1171,17,11,2012,02,14,20,22,25,28,9,0,15000000,0,7500000,1,40918,1,20459,24,452,258,226,502,46,3743,23

1172,21,11,2012,03,08,13,27,30,38,0,0,15000000,0,7500000,2,7990,10,3995,39,376,258,188,463,42,3793,21

1173,24,11,2012,01,05,25,28,29,41,4,0,15000000,0,7500000,1,23384,3,11692,27,584,172,292,588,50,3125,25

1174,28,11,2012,13,14,35,36,37,40,2,0,15000000,0,7500000,0,0,6,8452,27,712,146,356,469,50,3167,25

1175,1,12,2012,09,19,23,31,40,41,9,0,15000000,1,7500000,0,0,1,51805,46,450,232,225,573,46,3498,23

1176,5,12,2012,06,15,16,27,39,41,9,0,15000000,0,7500000,0,0,2,24154,21,526,216,263,489,44,3520,22

1177,8,12,2012,01,12,13,14,16,36,6,0,15000000,0,7500000,0,0,5,10871,39,466,250,233,691,46,3559,23

1178,12,12,2012,07,12,16,20,23,41,1,0,15000000,0,7500000,0,0,10,5539,49,388,303,194,558,40,4530,20

1179,15,12,2012,01,09,12,13,36,38,7,0,15000000,0,7500000,1,11784,8,5892,57,398,220,199,745,44,3444,22

1180,19,12,2012,03,04,17,21,32,41,2,0,15000000,0,7500000,2,12180,6,6090,50,354,287,177,637,40,4268,20

